note_id,fo_word,fo_sentence,na_word,na_sentence,na_note,fo_sentence_audio,fo_word_audio,tags
84886454518,"<b><span style=""color:#279FF5"">der</span> Beamter</b>, -n <br><b><span style=""color:#F5279F"">die</span> Beamtin</b>, -nen","Fragen Sie die <b><i><span style=""color:#F5279F"">Beamtin</span></i></b> an Schalter acht!",funcționar(ă),Întrebați funcționara la ghișeul 8!,,[sound:gtts-sent-a9c61337-66c3ba4c-0b1b37ca-974b8445-556d1580.mp3],[sound:gtts-word-307534cd-28900098-341810e1-fdfe7599-7951dd33.mp3],NOUN
84886454519,"<b>bedeuten</b>, <span style=""color:#0DA6FF"">bedeutete</span>, hat <span style=""color:#FFFB3D"">bedeutet</span><br><div><i>(dat., acc., für+A)</i></div>",Was <b><i>bedeutet</i></b> das Wort?,"a însemna, a conta, a avea înțelesul",Ce înseamnă cuvântul?,,[sound:gtts-sent-e363a3da-0022ad50-53c293bc-ae0ea1bd-8bea303a.mp3],[sound:gtts-word-6029490e-a8d55e67-8e4df497-eff30424-56ba1933.mp3],VERB
84886454520,"<b>beginnen</b>, <span style=""color:#0DA6FF"">begann</span>, hat <span style=""color:#FFFB3D"">begonnen</span><br><div><i>(dat., acc., bei+D, mit+D, von+D, als)</i></div>",Das Spiel <b><i>beginnt</i></b> um 15.30 Uhr.,"a începe, porni, demara",Jocul începe la ora 15:30.,,[sound:gtts-sent-1a5527b2-5501b1a4-ddb7211d-199d3e7e-8ffdea67.mp3],[sound:gtts-word-58794e3a-e90bfbcc-cb3c39ee-26b98652-1164dba3.mp3],VERB
84886454521,<b>bei</b>,Offenbach liegt <b><i>bei</i></b> Frankfurt.,"la, lângă, în apropierea",Offenbach este lângă Frankfurt.,,[sound:gtts-sent-91042a17-d0aaf2c1-dd3fb892-2394fbfb-d2e36ce9.mp3],[sound:gtts-word-13b934f6-5e5ec59a-cd4bcc70-466a3300-2a731201.mp3],PREP
84886454522,<b>bei</b>,Ich wohne <b><i>bei</i></b> meinen Eltern.,"la, lângă, în apropierea",Eu locuiesc la părinții mei.,,[sound:gtts-sent-2ecaca11-fa11c3f4-58a836c9-403e85bc-1db37dc9.mp3],[sound:gtts-word-13b934f6-5e5ec59a-cd4bcc70-466a3300-2a731201.mp3],PREP
84886454523,<b>bei uns</b>,<b><i>Bei uns</i></b> regnet es heute.,"aici, unde suntem",Plouă aici azi.,,[sound:gtts-sent-5ec7311b-0cdb84ea-b2976faf-f4163f1a-d1f8b1a0.mp3],[sound:gtts-word-05c482eb-c9fd3ff9-2783a1b1-6ee62ca9-50dff806.mp3],PHRASE
84886454524,<b>bei</b>,Er arbeitet <b><i>bei</i></b> der Polizei.,"la, lângă, în apropierea",El lucrează pentru poliție.,,[sound:gtts-sent-65a051d3-a9421f7d-0599a405-490d5e55-354eb639.mp3],[sound:gtts-word-13b934f6-5e5ec59a-cd4bcc70-466a3300-2a731201.mp3],PREP
84886454525,<b>beide</b>,<b><i>Beide</i></b> Eltern arbeiten.,"ambele, ambii, amândouă, amândoi",Amândoi părinții lucrează.,,[sound:gtts-sent-945b967f-8f719e36-f95eabe5-952d6008-68add13d.mp3],[sound:gtts-word-e78e2ef7-d31b0cc4-8fe10c13-2205381a-78b106f9.mp3],PRON
84886454526,<b>beide</b>,Wir kommen <b><i>beide</i></b>.,"ambele, ambii, amândouă, amândoi",Venim amândoi.,,[sound:gtts-sent-b04e3326-60f9426a-1c9260e9-ede7f783-e5e9fdb0.mp3],[sound:gtts-word-e78e2ef7-d31b0cc4-8fe10c13-2205381a-78b106f9.mp3],PRON
84886454527,"<span style=""color:#9FF527""><b>das</b></span> Bein, -(e)s, -e","Mein rechtes <b><i><span style=""color:#9FF527"">Bein</span></i></b> tut weh.",picior,Mă doare piciorul drept.,,[sound:gtts-sent-b192f00c-3670706b-21c77487-9cecc4b5-384a379d.mp3],[sound:gtts-word-22520e00-570aafb5-df8eb3e6-2ad597bc-0520e894.mp3],NOUN
84886454528,"<span style=""color:#9FF527""><b>das</b></span> Beispiel, -s, -e","Kannst du mir ein <b><i><span style=""color:#9FF527"">Beispiel</span></i></b> sagen?",exemplu,Îmi poți spune un exemplu?,,[sound:gtts-sent-1436a8b3-c786ab75-923457ae-8fdbb5fc-6f727e26.mp3],[sound:gtts-word-ec6f4a92-85803e57-0b3a84b3-baf3abdc-e238216f.mp3],NOUN
84886454529,<b>zum Beispiel/z. B.</b>,"Viele meiner Verwandten, <b><i>z. B.</i></b> meine beiden Brüder, arbeiten auch hier.",de exemplu,"Multe dintre rudele mele, de exemplu, cum ar fi cei doi frați ai mei, muncesc aici.",,[sound:gtts-sent-b4cb71f2-2af38080-6be64723-478f189f-8887c8a5.mp3],[sound:gtts-word-19eecce1-e378d33f-e762e10c-c3f0e010-d293cf4e.mp3],PHRASE
84886454530,<b>bekannt</b>,Picasso ist sehr <b><i>bekannt</i></b>.,"celebru, cunoscut, faimos",Picasso este foarte faimos.,,[sound:gtts-sent-5c00af4e-914572c8-765d68f0-2538ca78-12092b35.mp3],[sound:gtts-word-8db51b81-9c4c49ca-8b109241-70daad77-d81da06a.mp3],ADJ
84886454531,"<span style=""color:#279FF5"">der</span>/<span style=""color:#F5279F"">die</span> <b>Bekannte</b>, -n","Ein <b><i><span style=""color:#279FF5"">Bekannter</span></i></b> von mir heißt Klaus.",cunoștință,Pe o cunoștință de-a mea o cheamă Klaus.,,[sound:gtts-sent-d7ac93bb-05b9d3e9-fac95218-c0569379-2e9a4ccd.mp3],[sound:gtts-word-cbb223f0-6eeeae81-b452fe13-079fa52b-21a47e03.mp3],NOUN
84886454532,"<b>bekommen</b>, <span style=""color:#0DA6FF"">bekam</span>, hat <span style=""color:#FFFB3D"">bekommen</span><br><i>(acc., dat., durch+A, von+D, an+A, für+A, zu+D)</i>",Haben Sie meinen Brief <b><i>bekommen</i></b>?,"a primi, căpăta, obține",Ați primit scrisoarea mea?,,[sound:gtts-sent-dbff863f-f4fe2c9f-31b312d5-cc1a6dc4-c570bb95.mp3],[sound:gtts-word-38e85861-d8d55ee7-eda0b4cd-d04ce147-0b49cc2c.mp3],VERB
84886454533,"<b>bekommen</b>, <span style=""color:#0DA6FF"">bekam</span>, hat <span style=""color:#FFFB3D"">bekommen</span>",Was <b><i>bekommen</i></b> Sie?,"a primi, căpăta, obține",Ce vreți să obțineți,pentru mâncare și băutură,[sound:gtts-sent-49daf07b-009330eb-ece04266-656fdd10-e9061841.mp3],[sound:gtts-word-38e85861-d8d55ee7-eda0b4cd-d04ce147-0b49cc2c.mp3],VERB
84886454534,"<b>bekommen</b>, <span style=""color:#0DA6FF"">bekam</span>, hat <span style=""color:#FFFB3D"">bekommen</span>",Dieses Medikament <b><i>bekommen</i></b> Sie in der Apotheke.,"a primi, căpăta, obține",Puteți obține acest medicament din farmacie.,,[sound:gtts-sent-b6e2d040-da741342-1a6b8c75-7eaa445f-7bcd21a3.mp3],[sound:gtts-word-38e85861-d8d55ee7-eda0b4cd-d04ce147-0b49cc2c.mp3],VERB
84886454535,"<b>benutzen</b>, <span style=""color:#0DA6FF"">benutzte</span>, hat <span style=""color:#FFFB3D"">benutzt</span>",Die Aufzüge bitte nicht <b><i>benutzen</i></b>!,"a folosi, utiliza","Vă rog, nu folosiți lifturile!",,[sound:gtts-sent-021699b0-987577dc-be0ef210-b2a5c2e4-85130651.mp3],[sound:gtts-word-9e681408-7636aa81-35bdb566-860cefa6-a26aa59a.mp3],VERB
84886454536,"<span style=""color:#279FF5""><b>der</b></span> Beruf, -(e)s, -e","Was sind Sie von <b><i><span style=""color:#279FF5"">Beruf</span></i></b>?","profesie, meserie, ocupație",Ce meserie aveți?,,[sound:gtts-sent-b4325736-fb34ce54-f0569cba-636284b7-00eb4f0d.mp3],[sound:gtts-word-b72d18ff-dfa598cb-37b03741-2ee989cc-6b81f2d1.mp3],NOUN
84886454537,"<span style=""color:#279FF5""><b>der</b></span> Beruf, -(e)s, -e","Was ist Ihr <b><i><span style=""color:#279FF5"">Beruf</span></i></b>?","profesie, meserie, ocupație",Ce ocupație aveți?,,[sound:gtts-sent-c47ef7c8-476d1032-62c86377-bf2f559e-4ae21e59.mp3],[sound:gtts-word-b72d18ff-dfa598cb-37b03741-2ee989cc-6b81f2d1.mp3],NOUN
84886454538,<b>besetzt</b>,Die Nummer ist immer <b><i>besetzt</i></b>.,ocupat,Numărul e mereu ocupat.,,[sound:gtts-sent-53bfdd1e-7145dfb7-33aa18a9-a524fc9e-4aea2c48.mp3],[sound:gtts-word-a7dd758a-38dc6adf-21060719-087eac0d-2e5f4f09.mp3],ADJ
84886454539,<b>besetzt</b>,Der Platz ist <b><i>besetzt</i></b>.,ocupat,Locul e ocupat.,,[sound:gtts-sent-63ca6a6c-67cde1bc-23144289-ee7a9967-45aac3d8.mp3],[sound:gtts-word-a7dd758a-38dc6adf-21060719-087eac0d-2e5f4f09.mp3],ADJ
84886454540,"<b>besichtigen</b>, <span style=""color:#0DA6FF"">besichtigte</span>, hat <span style=""color:#FFFB3D"">besichtigt</span>",Ich möchte gern den Dom <b><i>besichtigen</i></b>.,"a viziona, examina, vizita, inspecta",Mi-ar plăcea mult să vizitez catedrala.,,[sound:gtts-sent-40c78821-a25ced97-4e769078-63c40d45-7f327d62.mp3],[sound:gtts-word-702fc5bb-a91169b3-9ca513f0-500955d1-5870a54b.mp3],VERB
84886454541,<b>besser</b>,Es geht mir schon <b><i>besser</i></b>.,"mai bine, bun",Deja îmi e mai bine.,,[sound:gtts-sent-f3dd15ae-49941534-c26e0aad-b5a29b16-d0577fc9.mp3],[sound:gtts-word-135b3f70-63dc1629-fcbb1934-2a84ec4c-e2ba8f38.mp3],ADJ
84886454542,<b>best-</b>,Am <b><i>besten</i></b> treffen wir uns morgen.,cel mai bine/bun,Cel mai bine ne întâlnim mâine.,,[sound:gtts-sent-0d9d15ab-e4a0bfb7-d722a856-0671ad91-cd518b87.mp3],[sound:gtts-word-b9147948-23f30bef-3fdd117a-9a59fbe3-f19b95ad.mp3],ADJ
84886454543,"<b>bestellen</b>, <span style=""color:#0DA6FF"">bestellte</span>, hat <span style=""color:#FFFB3D"">bestellt</span>","Wir möchten <b><i>bestellen</i></b>, bitte.","a comanda, a ordona, a numi [într-o funcție]","Am vrea să comandăm, vă rog.",,[sound:gtts-sent-dcfdc043-de788945-b97b7485-148638f9-d740ae66.mp3],[sound:gtts-word-a142d659-7a60ead0-ebd7e256-4eb45b31-1a1cc009.mp3],VERB
84886454544,"<b>bestellen</b>, <span style=""color:#0DA6FF"">bestellte</span>, hat <span style=""color:#FFFB3D"">bestellt</span>",Dieses Buch haben wir nicht – sollen wir es für Sie <b><i>bestellen</i></b>?,"a comanda, a ordona, a numi [într-o funcție]",Nu avem această carte. Ar trebui să o comandăm pentru dumneavoastră?,,[sound:gtts-sent-0a0a2855-929733fb-2d68a3dc-81bd9d1c-eb12c074.mp3],[sound:gtts-word-a142d659-7a60ead0-ebd7e256-4eb45b31-1a1cc009.mp3],VERB
84886454545,"<b>besuchen</b>, <span style=""color:#0DA6FF"">besuchte</span>, hat <span style=""color:#FFFB3D"">besucht</span><br><div>
<i>acc., (sich+A)</i></div>",Darf ich dich <b><i>besuchen</i></b>?,"a vizita, frecventa",Pot să te vizitez?,,[sound:gtts-sent-2fe3c995-9cd51d5e-de83ffe2-fee03703-a44037a4.mp3],[sound:gtts-word-91b35ef8-b845a52c-3f368b28-9859005d-6541ecf0.mp3],VERB
84886454546,"<span style=""color:#9FF527""><b>das</b></span> Bett, -(e)s, -en","Wir brauchen noch ein <b><i><span style=""color:#9FF527"">Kinderbett</span></i></b>.",pat,Ne mai trebuie încă un pătuț.,,[sound:gtts-sent-0cb0529c-2dfc7d8a-9527ab8b-e963325e-235c2ec8.mp3],[sound:gtts-word-f13f5ce4-e59dbca3-2c579786-02bb62b3-dfaa09e2.mp3],NOUN
84886454547,"<b>bezahlen</b>, <span style=""color:#0DA6FF"">bezahlte</span>, hat <span style=""color:#FFFB3D"">bezahlt</span>",Wo muss ich <b><i>bezahlen</i></b>?,"a plăti, achita",Unde trebuie să plătesc.,,[sound:gtts-sent-f1dc41f1-5cabfe9e-5ec51f16-8e775983-4b28238d.mp3],[sound:gtts-word-b7715913-b521740c-33b98706-1fe4e4ef-38e9932e.mp3],VERB
84886454548,"<span style=""color:#9FF527""><b>das</b></span> Bier, -(e)s, -e","Noch ein <b><i><span style=""color:#9FF527"">Bier</span></i></b> bitte.",bere,"Încă o bere, te rog.",,[sound:gtts-sent-1b9a2c86-9d260d67-bdd0b6a8-5a055a3c-262e824b.mp3],[sound:gtts-word-d996053d-1eae8a40-f3802cc8-3051e775-eb5678a5.mp3],NOUN
84886454549,"<span style=""color:#9FF527""><b>das</b></span> Bild, -(e)s, -er","Hast du ein <b><i><span style=""color:#9FF527"">Bild</span></i></b> von deinem Sohn?","imagine, tablou, poză, ilustrație",Ai o poză cu fiul tău?,,[sound:gtts-sent-61d6e862-d0381b7f-c8d26cc1-de969022-d55ead14.mp3],[sound:gtts-word-2f138568-550b74e7-6a9943ea-0f4e2a2b-b3a13826.mp3],NOUN
84886454550,<b>billig</b>,Die Jacke kostet nur 10 Euro! Die ist aber <b><i>billig</i></b>!,ieftin,Jacheta costă numai 10 euro! E ieftină!,,[sound:gtts-sent-ce3e723c-40c15ff0-7443623b-d39d6391-0c716ad2.mp3],[sound:gtts-word-298c96d6-37191d08-4a752bd8-3c39df11-0cb0d686.mp3],ADJ
84886454551,"<span style=""color:#F5279F""><b>die</b></span> Birne, -n","Ein Kilo <b><i><span style=""color:#F5279F"">Birnen</span></i></b>, bitte!",pară,"Un kilogram de pere, vă rog!",,[sound:gtts-sent-d070178b-5285142f-b62ed23f-cc998be4-005b85cc.mp3],[sound:gtts-word-85af155a-a155a8d0-42684b1b-82d64dbd-1515776d.mp3],NOUN
84886454552,<b>bis</b>,Ich fahre nur <b><i>bis</i></b> Stuttgart.,până (când/ce),Merg doar până la Stuttgart.,,[sound:gtts-sent-bfe16742-53f5b1a8-688e37bf-aa6ef614-0efb7e93.mp3],[sound:gtts-word-17c5083f-9acaa0d5-80ef66c4-229ecd53-f901b476.mp3],PREP
84886454553,<b>bis</b>,Ich warte <b><i>bis</i></b> morgen.,până (când/ce),O să aștept până dimineață.,,[sound:gtts-sent-f7b866ea-0c4a1672-be5f9cc7-fb7d25dd-be574276.mp3],[sound:gtts-word-17c5083f-9acaa0d5-80ef66c4-229ecd53-f901b476.mp3],PREP
84886454554,<b>bisschen</b>,"Ich spreche Englisch, Französisch und ein <b><i>bisschen</i></b> Deutsch.","puțin, oleacă","Vorbesc engleză, franceză și puțină germană.",,[sound:gtts-sent-3bcc805e-04dfc4d6-48f60e22-10fac876-1453bc1a.mp3],[sound:gtts-word-bb7ec0c8-b989d3c0-a502939b-06129366-95a97b1c.mp3],ADV
84886454555,<b>bitte</b>,"Eine Tasse Kaffee, <b><i>bitte</i></b>!","poftim, te/vă rog","O ceașcă de cafea, te rog!",,[sound:gtts-sent-5723a098-ca43d640-76d94133-e0be61b5-daf6adcd.mp3],[sound:gtts-word-df476f76-03d17952-de3ba159-92c9510d-803ed7b8.mp3],PHRASE
84886454556,<b>bitte</b>,Sprechen Sie <b><i>bitte</i></b> leise!,"poftim, te/vă rog",Vă rog să vorbiți calm.,,[sound:gtts-sent-6ceade12-11f883fc-1b288c1c-0ea5d133-813344e0.mp3],[sound:gtts-word-df476f76-03d17952-de3ba159-92c9510d-803ed7b8.mp3],PHRASE
84886454557,"<b><span style=""color:#F5279F"">die</span> Bitte</b>, -n","Ich habe noch eine <b><i><span style=""color:#F5279F"">Bitte</span></i></b>.",rugăminte/cerere,Mai am încă o rugăminte.,,[sound:gtts-sent-d1ce707e-60192a91-ccb1436a-8390da0f-fb42c978.mp3],[sound:gtts-word-15266240-c41b2862-20943a21-9a7dc20a-6775c344.mp3],NOUN
84886454558,"<b>bitten</b>, <span style=""color:#0DA6FF"">bat</span>, hat <span style=""color:#FFFB3D"">gebeten</span><br><div><i>(acc., für+A, zu+D, um+A)</i></div>",Darf ich Sie um etwas <b><i>bitten</i></b>?,"a cere, ruga, solicita, întreba",Pot să vă rog ceva?,,[sound:gtts-sent-cc4398ec-e6095927-9e4e3326-c982f737-fae30130.mp3],[sound:gtts-word-86e49123-9225d535-daf7a653-e1862acf-392dd5d7.mp3],VERB
84886454559,<b>bitter</b>,Der Kaffee schmeckt <b><i>bitter</i></b>.,"amar, acerb",Cafeaua are gust amar.,,[sound:gtts-sent-6bc635ad-00093601-5dd9ee18-cc093012-22e68ec4.mp3],[sound:gtts-word-add93f1a-30cd0977-66acb7d4-92561e24-1e7e3f36.mp3],ADJ
84886454560,"<b>bleiben</b>, <span style=""color:#0DA6FF"">blieb</span>, <span style=""color:#FF1D23"">ist</span> <span style=""color:#FFFB3D"">geblieben</span><br><div><i>(dat., bei+D, für+A, in+D, von+D, unter+D, wie, als)</i></div>",Ich <b><i>bleibe</i></b> heute zu Hause.,"a rămâne, sta",Stau acasă azi.,,[sound:gtts-sent-f22c59a4-ec078da5-80e4e458-1c8e1b2a-ddda6237.mp3],[sound:gtts-word-23756994-2ab6e320-4f01a664-f3ab56f7-a1c924bb.mp3],VERB
84886454561,"<b>bleiben</b>, <span style=""color:#0DA6FF"">blieb</span>, <span style=""color:#FF1D23"">ist</span> <span style=""color:#FFFB3D"">geblieben</span><br><div><i>(dat., bei+D, für+A, in+D, von+D, unter+D, wie, als)</i></div>",Wir <b><i>bleiben</i></b> nur bis morgen.,"a rămâne, sta",Stăm doar până mâine.,,[sound:gtts-sent-8b1ddc95-19edcb60-e8517827-7ef0d9ad-194f43b1.mp3],[sound:gtts-word-23756994-2ab6e320-4f01a664-f3ab56f7-a1c924bb.mp3],VERB
84886454562,"<b><span style=""color:#279FF5"">der</span> Bleistift</b>, -(e)s, -e","Hast du einen <b><i><span style=""color:#279FF5"">Bleistift</span></i></b>?",creion,Ai un creion?,,[sound:gtts-sent-dfae62b9-c96d3db6-9947bd78-f5ecdc12-b1702b74.mp3],[sound:gtts-word-d45d173f-210dd452-a496399d-894b1fef-57ccaf72.mp3],NOUN
84886454563,"<b><span style=""color:#279FF5"">der</span> Blick</b>, -(e)s, -e","Von diesem Hotel hat man einen guten <b><i><span style=""color:#279FF5"">Blick</span></i></b> auf den Rhein.","privire, priveliște",Din acest hotel ai o priveliște bună spre Rin.,,[sound:gtts-sent-eedf8e1b-17cb97c2-15e9512a-09549f4e-60b82f40.mp3],[sound:gtts-word-31b9a4be-71210340-13a304c6-b236ca9e-74890d79.mp3],NOUN
84886454564,"<span style=""color:#F5279F""><b>die</b></span> Blume, -n","Gefallen dir <b><i><span style=""color:#F5279F"">die Blumen</span></i></b>?",floare,Îți plac florile?,,[sound:gtts-sent-4425eda2-5714f1a7-9b7ee123-e169d740-85fa8dca.mp3],[sound:gtts-word-26ae768b-91eb2066-e984c876-71a41527-6da10d85.mp3],NOUN
84886454565,"<b><span style=""color:#279FF5"">der</span> Bogen</b>, -s, -","Schreiben Sie Ihre Lösungen bitte auf den <b><i><span style=""color:#279FF5"">Antwortbogen</span></i></b>.","coală/foaie, arc, arcuș","Scrieți, vă rog, răspunsurile voastre pe foaia de răspuns.",,[sound:gtts-sent-1c00bda1-c0a73ff5-32fc538d-9f0767fa-7de67bae.mp3],[sound:gtts-word-210cd0f9-de067b87-e2978d81-7bc93e2a-86e721f0.mp3],NOUN
84886454566,"<b>böse</b>, böser, am bösesten",Sie ist <b><i>böse</i></b> auf mich.,"supărat, rău",Ea e supărată pe mine.,,[sound:gtts-sent-a050de45-a47da4c7-bb866313-ad3d9814-527f6550.mp3],[sound:gtts-word-c99db609-ecfb52be-a2e6a849-d3d71ba5-71d3adb4.mp3],ADJ
84886454567,"<b>brauchen</b>, <span style=""color:#0DA6FF"">brauchte</span>, hat <span style=""color:#FFFB3D"">gebraucht</span><br><div><i>(acc., für+A, von+D)</i></div>",<b><i>Brauchst</i></b> du die Zeitung noch?,a trebui/a avea nevoie de,Îți mai trebuie ziarul?,,[sound:gtts-sent-79dbfe05-e1eff3d7-914b729f-1ac4ef10-a974708c.mp3],[sound:gtts-word-c9b83396-2d50da6a-c57fe4af-49e988ca-bb107161.mp3],VERB
84886454568,"<b>breit</b>, breiter, am breitesten",Wie <b><i>breit</i></b> ist der Schrank?,"lat, larg",Cât de lat este dulapul?,,[sound:gtts-sent-0eceb03b-44326ec0-1db0ec1f-27f67eda-e22f61a7.mp3],[sound:gtts-word-34d2b52f-9541672e-332fed79-6fbd3897-efaf3bb6.mp3],ADJ
84886454569,"<b><span style=""color:#279FF5"">der</span> Brief</b>, -(e)s, -e","Haben Sie einen <b><i><span style=""color:#279FF5"">Brief</span></i></b> für mich?",scrisoare,Aveți vreo scrisoare pentru mine?,,[sound:gtts-sent-f98ee78b-33908fd6-fb3b2941-8501812b-0265c57e.mp3],[sound:gtts-word-3b999580-6432b0ef-92ae3329-418accdc-9712fbad.mp3],NOUN
84886454570,"<span style=""color:#F5279F""><b>die</b></span> Briefmarke, -n","Kaufst du bitte <b><i><span style=""color:#F5279F"">Briefmarken</span></i></b> bei der Post.",timbru poștal,"Cumpără, te rog, timbre poștale de la poștă.",,[sound:gtts-sent-1b4d6854-4816c312-24d14d96-cb1af07d-7eca9a07.mp3],[sound:gtts-word-3161d72f-4f5c1d9e-22403853-7c8076ad-9c7b2c9a.mp3],NOUN
84886454571,"<b>bringen</b>, <span style=""color:#0DA6FF"">brachte</span>, hat <span style=""color:#FFFB3D"">gebracht</span><br><div><br><i>acc., (sich+A, dat., um+A, an+A, mit+D, zu+D, über+A, in+A, aus+D, auf+A, für+A, durch+A, hinter+A)</i></div>",<b><i>Bringen</i></b> Sie mir bitte noch einen Kaffee!,a aduce,"Aduceți-mi, vă rog, încă o cafea!",,[sound:gtts-sent-2a0d33eb-a9f0bdbe-57c3bf83-b1ff3d3e-6720ffc7.mp3],[sound:gtts-word-da708db4-4a28df9f-7bd628fb-f721a09f-d23b5de8.mp3],VERB
84886454572,"<b>bringen</b>, <span style=""color:#0DA6FF"">brachte</span>, hat <span style=""color:#FFFB3D"">gebracht</span><br><div><i>acc., (sich+A, dat., um+A, an+A, mit+D, zu+D, über+A, in+A, aus+D, auf+A, für+A, durch+A, hinter+A)</i></div>",Wir müssen ihn zum Arzt <b><i>bringen</i></b>.,a aduce,Noi trebuie să-l ducem la doctor.,,[sound:gtts-sent-04d6b1b2-4e13fb4a-b2a09fd4-50a4bb90-9c0a9e59.mp3],[sound:gtts-word-da708db4-4a28df9f-7bd628fb-f721a09f-d23b5de8.mp3],VERB
84886454573,"<span style=""color:#9FF527""><b>das</b></span> Brot, -(e)s, -e","Haben Sie auch <b><i><span style=""color:#9FF527"">Weißbrot</span></i></b>?",pâine,Aveți și pâine albă?,,[sound:gtts-sent-52c8969d-8853365b-ac329dec-4c3e6260-ea774422.mp3],[sound:gtts-word-de281925-bfdc04ad-d82a41ed-f48237a0-791bd303.mp3],NOUN
84886454574,"<span style=""color:#9FF527""><b>das</b></span> Brot, -(e)s, -e","Nimm noch ein paar <b><i><span style=""color:#9FF527"">Brote</span></i></b> für die Fahrt mit.",pâine,Ia cu tine câteva pâini/sandvișuri pentru drum.,,[sound:gtts-sent-fdfa207b-aeaf693a-b9cfc6bf-efe39cc7-5c418b05.mp3],[sound:gtts-word-de281925-bfdc04ad-d82a41ed-f48237a0-791bd303.mp3],NOUN
84886454575,"<b><span style=""color:#9FF527"">das</span> Brötchen</b>, -s, –","Möchtest du <b><i><span style=""color:#9FF527"">Brötchen</span></i></b> zum Frühstück?",chiflă,Ai vrea chifle la micul dejun?,,[sound:gtts-sent-364050bb-98e3b72f-c8a207a7-4b43d4ef-99afac1d.mp3],[sound:gtts-word-011f2914-1d3019c7-9a6ffab9-6af5540c-d2a859b8.mp3],NOUN
84886454576,"<b><span style=""color:#279FF5"">der</span> Bruder</b>, -s, ⸚","Sein <b><i><span style=""color:#279FF5"">Bruder</span></i></b> arbeitet auch hier.",frate,Fratele lui muncește tot aici.,,[sound:gtts-sent-b22b89d9-70878683-862fbfff-df810b7b-1a39a1b9.mp3],[sound:gtts-word-84fa40b3-05aef5f8-977d7d92-45a6e579-fe7142e1.mp3],NOUN
84886454577,"<span style=""color:#9FF527""><b>das</b></span> Buch, -(e)s, ⸚er","Gute <b><i><span style=""color:#9FF527"">Bücher</span></i></b> sind oft sehr teuer.",carte,Cărțile bune sunt deseori foarte scumpe.,,[sound:gtts-sent-f2906e5a-e13363fa-8a4a213a-ebe68e9b-f61c147d.mp3],[sound:gtts-word-e0e438d3-3fca1576-367340dc-ed5f27bf-a19d0906.mp3],NOUN
84886454578,"<span style=""color:#9FF527""><b>das</b></span> Wörterbuch, -(e)s, die Wörterbücher","In diesem <b><i><span style=""color:#9FF527"">Wörterbuch</span></i></b> finden Sie mehr als 20.000 Wörter.",dicționar,În acest dicționar găsiți peste 20000 de cuvinte.,,[sound:gtts-sent-43cb737c-34831b23-2e8a7624-685345f9-73aa7dc4.mp3],[sound:gtts-word-e355e97e-c2bc934e-17308b3a-b4f815c7-91740d07.mp3],NOUN
84886454579,"<span style=""color:#279FF5""><b>der</b></span> Buchstabe, -ns (Gen.), -n (sg. Dat., sg. Acc., pl.)","Diesen <b><i><span style=""color:#279FF5"">Buchstaben</span></i></b> gibt es in meiner Sprache nicht.",litere (caractere),Nu există aceste litere în limba mea.,,[sound:gtts-sent-25950274-9d10166f-a8086d28-b236e9ae-c536dc3d.mp3],[sound:gtts-word-d9df2a39-a5d5e895-c19f8ca2-09bb6658-be21a4a4.mp3],NOUN
